0.40 ,1.83 ,-0.02 ,0.00 ,0.00 ,0.00 ,0.00 
0.40 ,1.83 ,-0.02 ,0.00 ,0.00 ,0.00 ,0.00 
0.40 ,1.83 ,-0.02 ,0.00 ,0.00 ,0.00 ,0.00 
0.39 ,1.82 ,-0.02 ,0.00 ,0.00 ,0.00 ,0.00 
0.38 ,1.82 ,-0.03 ,0.00 ,0.00 ,0.00 ,0.00 
0.38 ,1.82 ,-0.03 ,0.00 ,0.00 ,0.00 ,0.00 
0.37 ,1.82 ,-0.04 ,0.00 ,0.00 ,0.00 ,0.00 
0.37 ,1.81 ,-0.04 ,0.00 ,0.00 ,0.00 ,0.00 
0.37 ,1.81 ,-0.04 ,0.00 ,0.00 ,0.00 ,0.00 
0.36 ,1.81 ,-0.04 ,0.00 ,0.00 ,0.00 ,0.00 
0.36 ,1.81 ,-0.05 ,0.00 ,0.00 ,0.00 ,0.00 
0.36 ,1.80 ,-0.05 ,8.00 ,6.00 ,0.00 ,0.00 
0.39 ,1.87 ,-0.02 ,3.00 ,6.00 ,7.00 ,9.00 
0.44 ,1.86 ,0.12 ,2.00 ,1.00 ,0.00 ,1.00 
0.49 ,1.94 ,0.17 ,2.00 ,2.00 ,1.00 ,1.00 
0.55 ,1.99 ,0.23 ,7.00 ,6.00 ,6.00 ,2.00 
0.67 ,2.08 ,0.35 ,9.00 ,6.00 ,5.00 ,4.00 
0.84 ,2.25 ,0.48 ,9.00 ,8.00 ,8.00 ,15.00 
1.03 ,2.39 ,0.80 ,10.00 ,3.00 ,5.00 ,9.00 
1.25 ,2.66 ,1.11 ,19.00 ,8.00 ,3.00 ,4.00 
1.56 ,2.84 ,1.17 ,11.00 ,2.00 ,6.00 ,2.00 
1.80 ,2.85 ,1.09 ,5.00 ,1.00 ,0.00 ,0.00 
1.93 ,2.77 ,0.95 ,15.00 ,1.00 ,0.00 ,0.00 
1.91 ,2.64 ,0.77 ,3.00 ,0.00 ,1.00 ,2.00 
1.79 ,2.50 ,0.63 ,4.00 ,1.00 ,0.00 ,0.00 
1.66 ,2.39 ,0.52 ,0.00 ,0.00 ,0.00 ,0.00 
1.50 ,2.31 ,0.44 ,5.00 ,0.00 ,0.00 ,0.00 
1.33 ,2.24 ,0.39 ,0.00 ,0.00 ,0.00 ,1.00 
1.19 ,2.19 ,0.35 ,12.00 ,0.00 ,0.00 ,2.00 
1.09 ,2.16 ,0.31 ,7.00 ,4.00 ,2.00 ,0.00 
1.05 ,2.14 ,0.31 ,3.00 ,1.00 ,3.00 ,1.00 
1.10 ,2.13 ,0.30 ,2.00 ,4.00 ,0.00 ,0.00 
1.11 ,2.11 ,0.27 ,2.00 ,3.00 ,2.00 ,0.00 
1.11 ,2.09 ,0.24 ,2.00 ,1.00 ,2.00 ,0.00 
1.09 ,2.08 ,0.26 ,3.00 ,0.00 ,2.00 ,2.00 
1.08 ,2.08 ,0.26 ,11.00 ,1.00 ,1.00 ,0.00 
1.06 ,2.08 ,0.27 ,6.00 ,10.00 ,5.00 ,1.00 
1.16 ,2.17 ,0.34 ,16.00 ,12.00 ,9.00 ,9.00 
1.29 ,2.21 ,0.53 ,6.00 ,2.00 ,2.00 ,1.00 
1.35 ,2.33 ,0.61 ,9.00 ,5.00 ,3.00 ,1.00 
1.53 ,2.39 ,0.68 ,17.00 ,14.00 ,6.00 ,4.00 
1.69 ,2.48 ,0.79 ,4.00 ,4.00 ,3.00 ,4.00 
1.80 ,2.53 ,0.81 ,3.00 ,2.00 ,0.00 ,0.00 
1.89 ,2.52 ,0.77 ,23.00 ,5.00 ,3.00 ,2.00 
1.92 ,2.52 ,0.83 ,8.00 ,9.00 ,4.00 ,6.00 
1.94 ,2.62 ,1.14 ,1.00 ,0.00 ,0.00 ,0.00 
1.98 ,2.81 ,1.24 ,0.00 ,1.00 ,0.00 ,0.00 
2.05 ,2.87 ,1.22 ,0.00 ,0.00 ,0.00 ,0.00 
2.02 ,2.83 ,1.09 ,1.00 ,0.00 ,0.00 ,0.00 
1.92 ,2.73 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 
1.78 ,2.61 ,0.79 ,0.00 ,0.00 ,0.00 ,0.00 
1.64 ,2.51 ,0.71 ,1.00 ,2.00 ,0.00 ,0.00 
1.53 ,2.46 ,0.74 ,8.00 ,8.00 ,4.00 ,1.00 
1.48 ,2.47 ,0.73 ,1.00 ,5.00 ,4.00 ,0.00 
1.47 ,2.46 ,0.70 ,0.00 ,0.00 ,0.00 ,0.00 
1.44 ,2.44 ,0.71 ,0.00 ,0.00 ,0.00 ,2.00 
1.41 ,2.48 ,0.75 ,3.00 ,1.00 ,1.00 ,2.00 
1.41 ,2.49 ,0.69 ,2.00 ,3.00 ,1.00 ,0.00 
1.42 ,2.43 ,0.62 ,1.00 ,3.00 ,0.00 ,4.00 
1.37 ,2.40 ,0.65 ,0.00 ,1.00 ,0.00 ,0.00 
1.32 ,2.40 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 
1.30 ,2.37 ,0.57 ,2.00 ,0.00 ,0.00 ,1.00 
1.26 ,2.33 ,0.53 ,1.00 ,0.00 ,0.00 ,0.00 
1.21 ,2.30 ,0.52 ,0.00 ,5.00 ,0.00 ,0.00 
1.17 ,2.29 ,0.51 ,0.00 ,0.00 ,0.00 ,0.00 
1.14 ,2.27 ,0.48 ,6.00 ,2.00 ,2.00 ,0.00 
1.10 ,2.25 ,0.46 ,10.00 ,6.00 ,3.00 ,1.00 
1.17 ,2.29 ,0.48 ,5.00 ,9.00 ,6.00 ,11.00 
1.28 ,2.36 ,0.63 ,7.00 ,9.00 ,4.00 ,10.00 
1.42 ,2.50 ,0.93 ,8.00 ,8.00 ,2.00 ,2.00 
1.60 ,2.77 ,1.13 ,5.00 ,6.00 ,4.00 ,15.00 
1.85 ,2.97 ,1.39 ,1.00 ,2.00 ,1.00 ,2.00 
2.03 ,3.11 ,1.44 ,2.00 ,2.00 ,3.00 ,3.00 
2.16 ,3.18 ,1.48 ,1.00 ,4.00 ,6.00 ,6.00 
2.24 ,3.22 ,1.47 ,4.00 ,5.00 ,4.00 ,3.00 
2.29 ,3.20 ,1.40 ,0.00 ,2.00 ,2.00 ,2.00 
2.28 ,3.13 ,1.33 ,0.00 ,0.00 ,1.00 ,1.00 
2.20 ,3.05 ,1.22 ,0.00 ,0.00 ,0.00 ,0.00 
2.09 ,2.95 ,1.11 ,0.00 ,0.00 ,0.00 ,0.00 
1.97 ,2.86 ,1.01 ,0.00 ,0.00 ,0.00 ,0.00 
1.85 ,2.77 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 
1.73 ,2.71 ,0.86 ,0.00 ,0.00 ,0.00 ,0.00 
1.64 ,2.64 ,0.79 ,0.00 ,0.00 ,0.00 ,0.00 
1.57 ,2.59 ,0.77 ,0.00 ,0.00 ,0.00 ,0.00 
1.49 ,2.56 ,0.74 ,0.00 ,0.00 ,0.00 ,0.00 
1.45 ,2.53 ,0.71 ,0.00 ,0.00 ,0.00 ,0.00 
1.42 ,2.50 ,0.68 ,0.00 ,0.00 ,0.00 ,0.00 
1.39 ,2.48 ,0.67 ,0.00 ,0.00 ,0.00 ,0.00 
1.36 ,2.45 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 
1.33 ,2.42 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 
1.29 ,2.39 ,0.58 ,0.00 ,0.00 ,0.00 ,0.00 
1.25 ,2.38 ,0.57 ,0.00 ,0.00 ,0.00 ,0.00 
1.24 ,2.36 ,0.55 ,0.00 ,0.00 ,0.00 ,0.00 
1.21 ,2.35 ,0.53 ,0.00 ,0.00 ,0.00 ,0.00 
1.19 ,2.33 ,0.52 ,0.00 ,0.00 ,0.00 ,0.00 
1.17 ,2.31 ,0.49 ,0.00 ,0.00 ,0.00 ,0.00 
1.15 ,2.30 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 
1.13 ,2.28 ,0.46 ,0.00 ,0.00 ,0.00 ,0.00 
1.11 ,2.26 ,0.45 ,0.00 ,0.00 ,0.00 ,0.00 
1.08 ,2.25 ,0.43 ,0.00 ,0.00 ,0.00 ,0.00 
1.07 ,2.24 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 
1.05 ,2.22 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 
1.03 ,2.21 ,0.39 ,0.00 ,0.00 ,0.00 ,0.00 
1.01 ,2.20 ,0.38 ,0.00 ,0.00 ,0.00 ,0.00 
1.00 ,2.18 ,0.37 ,0.00 ,0.00 ,0.00 ,0.00 
0.98 ,2.17 ,0.35 ,0.00 ,0.00 ,0.00 ,0.00 
0.95 ,2.16 ,0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.94 ,2.14 ,0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.92 ,2.11 ,0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.88 ,2.10 ,0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.86 ,2.09 ,0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.85 ,2.08 ,0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.83 ,2.07 ,0.24 ,0.00 ,0.00 ,0.00 ,0.00 
0.82 ,2.06 ,0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.80 ,2.04 ,0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.79 ,2.03 ,0.20 ,0.00 ,0.00 ,0.00 ,0.00 
0.78 ,2.03 ,0.19 ,0.00 ,0.00 ,0.00 ,0.00 
0.77 ,2.02 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.76 ,2.01 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.75 ,2.01 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.74 ,2.01 ,0.17 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,2.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.62 ,-0.31 ,2.00 ,1.00 ,1.00 ,1.00 
0.02 ,1.61 ,-0.32 ,1.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.61 ,-0.31 ,1.00 ,1.00 ,1.00 ,1.00 
0.02 ,1.61 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.62 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.62 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.03 ,1.62 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.62 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.62 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.62 ,-0.32 ,1.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.62 ,-0.31 ,3.00 ,1.00 ,1.00 ,2.00 
0.05 ,1.62 ,-0.32 ,1.00 ,1.00 ,0.00 ,0.00 
0.05 ,1.62 ,-0.31 ,2.00 ,1.00 ,1.00 ,1.00 
0.05 ,1.63 ,-0.27 ,2.00 ,1.00 ,0.00 ,1.00 
0.06 ,1.65 ,-0.14 ,0.00 ,0.00 ,1.00 ,0.00 
0.08 ,1.70 ,-0.09 ,2.00 ,1.00 ,0.00 ,0.00 
0.14 ,1.74 ,-0.07 ,3.00 ,2.00 ,2.00 ,2.00 
0.24 ,1.76 ,0.00 ,6.00 ,4.00 ,3.00 ,1.00 
0.32 ,1.85 ,0.11 ,8.00 ,11.00 ,4.00 ,4.00 
0.45 ,1.93 ,0.24 ,7.00 ,3.00 ,3.00 ,4.00 
0.57 ,2.02 ,0.35 ,0.00 ,0.00 ,0.00 ,0.00 
0.71 ,2.07 ,0.35 ,0.00 ,1.00 ,0.00 ,0.00 
0.79 ,2.06 ,0.24 ,0.00 ,0.00 ,1.00 ,0.00 
0.80 ,1.99 ,0.13 ,1.00 ,1.00 ,0.00 ,0.00 
0.74 ,1.90 ,0.05 ,0.00 ,0.00 ,0.00 ,0.00 
0.63 ,1.85 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
0.54 ,1.82 ,-0.05 ,0.00 ,0.00 ,0.00 ,0.00 
0.47 ,1.78 ,-0.08 ,0.00 ,0.00 ,0.00 ,0.00 
0.41 ,1.76 ,-0.11 ,0.00 ,0.00 ,0.00 ,0.00 
0.36 ,1.74 ,-0.13 ,0.00 ,0.00 ,0.00 ,0.00 
0.33 ,1.73 ,-0.14 ,0.00 ,0.00 ,0.00 ,0.00 
0.30 ,1.72 ,-0.15 ,0.00 ,0.00 ,0.00 ,0.00 
0.28 ,1.72 ,-0.16 ,0.00 ,0.00 ,0.00 ,0.00 
0.26 ,1.71 ,-0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.70 ,-0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.24 ,1.70 ,-0.19 ,0.00 ,0.00 ,0.00 ,0.00 
0.22 ,1.69 ,-0.19 ,0.00 ,0.00 ,0.00 ,0.00 
0.21 ,1.69 ,-0.20 ,0.00 ,0.00 ,0.00 ,0.00 
0.21 ,1.69 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.20 ,1.69 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.23 ,1.68 ,-0.22 ,1.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.68 ,-0.24 ,0.00 ,0.00 ,0.00 ,0.00 
0.16 ,1.67 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.11 ,1.66 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.08 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.07 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.07 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.63 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.63 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.63 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.63 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.63 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.63 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.03 ,1.62 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.03 ,1.62 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.62 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.62 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.62 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.61 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.63 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.62 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.64 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.63 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.63 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.63 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.63 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.64 ,-0.33 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.63 ,-0.33 ,4.00 ,4.00 ,2.00 ,0.00 
0.03 ,1.63 ,-0.33 ,7.00 ,6.00 ,3.00 ,1.00 
0.05 ,1.64 ,-0.32 ,2.00 ,2.00 ,2.00 ,2.00 
0.09 ,1.64 ,-0.30 ,0.00 ,1.00 ,0.00 ,0.00 
0.14 ,1.64 ,-0.29 ,2.00 ,0.00 ,0.00 ,0.00 
0.19 ,1.65 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.19 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.18 ,1.65 ,-0.27 ,0.00 ,0.00 ,0.00 ,2.00 
0.17 ,1.66 ,-0.26 ,4.00 ,0.00 ,0.00 ,0.00 
0.16 ,1.67 ,-0.27 ,2.00 ,1.00 ,0.00 ,3.00 
0.17 ,1.69 ,-0.27 ,8.00 ,4.00 ,1.00 ,1.00 
0.18 ,1.67 ,-0.27 ,4.00 ,4.00 ,1.00 ,1.00 
0.19 ,1.68 ,-0.26 ,7.00 ,4.00 ,1.00 ,2.00 
0.20 ,1.69 ,-0.25 ,12.00 ,6.00 ,2.00 ,5.00 
0.24 ,1.78 ,-0.18 ,13.00 ,8.00 ,5.00 ,6.00 
0.36 ,1.86 ,0.11 ,8.00 ,6.00 ,5.00 ,6.00 
0.57 ,1.98 ,0.26 ,10.00 ,5.00 ,5.00 ,6.00 
0.82 ,2.10 ,0.40 ,6.00 ,3.00 ,3.00 ,5.00 
1.02 ,2.18 ,0.42 ,2.00 ,0.00 ,1.00 ,1.00 
1.10 ,2.16 ,0.34 ,1.00 ,0.00 ,0.00 ,0.00 
1.09 ,2.09 ,0.25 ,0.00 ,0.00 ,0.00 ,1.00 
0.99 ,2.02 ,0.17 ,0.00 ,0.00 ,0.00 ,0.00 
0.88 ,1.95 ,0.10 ,0.00 ,0.00 ,0.00 ,1.00 
0.77 ,1.90 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 
0.68 ,1.86 ,-0.02 ,0.00 ,0.00 ,0.00 ,0.00 
0.59 ,1.82 ,-0.06 ,0.00 ,0.00 ,0.00 ,1.00 
0.53 ,1.79 ,-0.09 ,0.00 ,0.00 ,0.00 ,0.00 
0.47 ,1.77 ,-0.12 ,0.00 ,0.00 ,0.00 ,2.00 
0.42 ,1.75 ,-0.16 ,0.00 ,0.00 ,0.00 ,1.00 
0.38 ,1.73 ,-0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.34 ,1.73 ,-0.18 ,1.00 ,0.00 ,0.00 ,1.00 
0.32 ,1.72 ,-0.19 ,0.00 ,0.00 ,0.00 ,0.00 
